"","date","L001_AIRT_Degrees Celsius"
"4917",2008-01-19,20.16
"4918",2008-01-20,12.54
"4919",2008-01-21,15.67
"4920",2008-01-22,19.02
"4921",2008-01-23,20.15
"4922",2008-01-24,18.7
"4923",2008-01-25,15.64
"4924",2008-01-26,17.9
"4925",2008-01-27,16.34
"4926",2008-01-28,13.76
"4927",2008-01-29,16.4
"4928",2008-01-30,18.96
"4929",2008-01-31,19.84
"4930",2008-02-01,20.55
"4931",2008-02-02,19.91
"4932",2008-02-03,21.53
"4933",2008-02-04,21.94
"4934",2008-02-05,22.19
"4935",2008-02-06,22.82
"4936",2008-02-07,22.93
"4937",2008-02-08,21.2
"4938",2008-02-09,21.51
"4939",2008-02-10,18.83
"4940",2008-02-11,18.05
"4941",2008-02-12,19.78
"4942",2008-02-13,19.31
"4943",2008-02-14,13.8
"4944",2008-02-15,17.77
"4945",2008-02-16,19.71
"4946",2008-02-17,20.47
"4947",2008-02-18,22.51
"4948",2008-02-19,18.28
"4949",2008-02-20,18.34
"4950",2008-02-21,20.54
"4951",2008-02-22,22.42
"4952",2008-02-23,23.48
"4953",2008-02-24,22.31
"4954",2008-02-25,21.68
"4955",2008-02-26,22.89
"4956",2008-02-27,15.29
"4957",2008-02-28,10.72
"4958",2008-02-29,15.39
"4959",2008-03-01,18.43
"4960",2008-03-02,18.81
"4961",2008-03-03,19.99
"4962",2008-03-04,21.36
"4963",2008-03-05,20.81
"4964",2008-03-06,19.98
"4965",2008-03-07,23.01
"4966",2008-03-08,17.57
"4967",2008-03-09,13.75
"4968",2008-03-10,17.52
"4969",2008-03-11,19.17
"4970",2008-03-12,20.21
"4971",2008-03-13,17.56
"4972",2008-03-14,18.11
"4973",2008-03-15,22.36
"4974",2008-03-16,23.08
"4975",2008-03-17,21.08
"4976",2008-03-18,21.29
"4977",2008-03-19,22.36
"4978",2008-03-20,20.48
"4979",2008-03-21,18.92
"4980",2008-03-22,19.75
"4981",2008-03-23,20.34
"4982",2008-03-24,18.14
"4983",2008-03-25,14
"4984",2008-03-26,16.9
"4985",2008-03-27,19.43
"4986",2008-03-28,20.56
"4987",2008-03-29,21.5
"4988",2008-03-30,21.65
"4989",2008-03-31,22.04
"4990",2008-04-01,22.46
"4991",2008-04-02,23.21
"4992",2008-04-03,24.04
"4993",2008-04-04,24.2
"4994",2008-04-05,24.92
"4995",2008-04-06,21.94
"4996",2008-04-07,22.34
"4997",2008-04-08,22.02
"4998",2008-04-09,22.38
"4999",2008-04-10,22.84
"5000",2008-04-11,23.53
"5001",2008-04-12,24.93
"5002",2008-04-13,21.1
"5003",2008-04-14,18.21
"5004",2008-04-15,13.3
"5005",2008-04-16,15.55
"5006",2008-04-17,17.58
"5007",2008-04-18,19.74
"5008",2008-04-19,21.49
"5009",2008-04-20,21.54
"5010",2008-04-21,21.53
"5011",2008-04-22,21.76
"5012",2008-04-23,20.74
"5013",2008-04-24,21.29
"5014",2008-04-25,22.18
"5015",2008-04-26,22.42
"5016",2008-04-27,22.98
"5017",2008-04-28,24.05
"5018",2008-04-29,21.7
"5019",2008-04-30,20.81
"5020",2008-05-01,21.16
"5021",2008-05-02,22.07
"5022",2008-05-03,23.33
"5023",2008-05-04,24.25
"5024",2008-05-05,24.24
"5025",2008-05-06,22.98
"5026",2008-05-07,24.8
"5027",2008-05-08,24.81
"5028",2008-05-09,26.22
"5029",2008-05-10,25.27
"5030",2008-05-11,26.26
"5031",2008-05-12,25.55
"5032",2008-05-13,22.38
"5033",2008-05-14,22.14
"5034",2008-05-15,23.52
"5035",2008-05-16,24.38
"5036",2008-05-17,25.24
"5037",2008-05-18,25.84
"5038",2008-05-19,26.01
"5039",2008-05-20,24.9
"5040",2008-05-21,26.46
"5041",2008-05-22,24.45
"5042",2008-05-23,26.05
"5043",2008-05-24,25.43
"5044",2008-05-25,24.43
"5045",2008-05-26,23.48
"5046",2008-05-27,23.72
"5047",2008-05-28,24.75
"5048",2008-05-29,25.4
"5049",2008-05-30,25.37
"5050",2008-05-31,25.84
"5051",2008-06-01,26.63
"5052",2008-06-02,25.6
"5053",2008-06-03,26.1
"5054",2008-06-04,26.99
"5055",2008-06-05,27.22
"5056",2008-06-06,27.04
"5057",2008-06-07,26.57
"5058",2008-06-08,26.46
"5059",2008-06-09,25.17
"5060",2008-06-10,25.6
"5061",2008-06-11,25.21
"5062",2008-06-12,25.53
"5063",2008-06-13,25.12
"5064",2008-06-14,26.12
"5065",2008-06-15,25.86
"5066",2008-06-16,26.3
"5067",2008-06-17,26.59
"5068",2008-06-18,24.72
"5069",2008-06-19,25.4
"5070",2008-06-20,25.63
"5071",2008-06-21,25.56
"5072",2008-06-22,25.11
"5073",2008-06-23,26.07
"5074",2008-06-24,26.7
"5075",2008-06-25,25.45
"5076",2008-06-26,24.2
"5077",2008-06-27,26.28
"5078",2008-06-28,26.96
"5079",2008-06-29,26.33
"5080",2008-06-30,26.19
"5081",2008-07-01,24.76
"5082",2008-07-02,24.83
"5083",2008-07-03,24.64
"5084",2008-07-04,25.43
"5085",2008-07-05,26.16
"5086",2008-07-06,25.42
"5087",2008-07-07,26.2
"5088",2008-07-08,27.25
"5089",2008-07-09,27.82
"5090",2008-07-10,27.86
"5091",2008-07-11,27.61
"5092",2008-07-12,25.67
"5093",2008-07-13,25.18
"5094",2008-07-14,25.6
"5095",2008-07-15,24.92
"5096",2008-07-16,24.67
"5097",2008-07-17,25.63
"5098",2008-07-18,27.5
"5099",2008-07-19,27.68
"5100",2008-07-20,28.05
"5101",2008-07-21,28.38
"5102",2008-07-22,26.87
"5103",2008-07-23,25.57
"5104",2008-07-24,25.32
"5105",2008-07-25,26.67
"5106",2008-07-26,27.33
"5107",2008-07-27,26.66
"5108",2008-07-28,27.3
"5109",2008-07-29,27.32
"5110",2008-07-30,27.07
"5111",2008-07-31,26.83
"5112",2008-08-01,27.9
"5113",2008-08-02,27.83
"5114",2008-08-03,27.4
"5115",2008-08-04,26.39
"5116",2008-08-05,26.35
"5117",2008-08-06,27.31
"5118",2008-08-07,27.96
"5119",2008-08-08,26.86
"5120",2008-08-09,26.65
"5121",2008-08-10,27.14
"5122",2008-08-11,27.14
"5123",2008-08-12,25.83
"5124",2008-08-13,27.4
"5125",2008-08-14,26.91
"5126",2008-08-15,27.29
"5127",2008-08-16,27.44
"5128",2008-08-17,27.32
"5129",2008-08-18,24.65
"5130",2008-08-19,24.1
"5131",2008-08-20,25.68
"5132",2008-08-21,25.96
"5133",2008-08-22,25.44
"5134",2008-08-23,25.53
"5135",2008-08-24,26.68
"5136",2008-08-25,26.79
"5137",2008-08-26,27.41
"5138",2008-08-27,27.64
"5139",2008-08-28,28.25
"5140",2008-08-29,27.99
"5141",2008-08-30,27.21
"5142",2008-08-31,27.5
"5143",2008-09-01,27.7
"5144",2008-09-02,27.27
"5145",2008-09-03,27.11
"5146",2008-09-04,26.4
"5147",2008-09-05,25.33
"5148",2008-09-06,26.54
"5149",2008-09-07,27.1
"5150",2008-09-08,27.13
"5151",2008-09-09,27.6
"5152",2008-09-10,27.73
"5153",2008-09-11,27.83
"5154",2008-09-12,27.27
"5155",2008-09-13,27.35
"5156",2008-09-14,27.15
"5157",2008-09-15,27.25
"5158",2008-09-16,27.35
"5159",2008-09-17,27.34
"5160",2008-09-18,26.63
"5161",2008-09-19,25.98
"5162",2008-09-20,26.25
"5163",2008-09-21,27.07
"5164",2008-09-22,26.8
"5165",2008-09-23,25.41
"5166",2008-09-24,24.59
"5167",2008-09-25,24.29
"5168",2008-09-26,24.99
"5169",2008-09-27,25.62
"5170",2008-09-28,24.97
"5171",2008-09-29,25.18
"5172",2008-09-30,23.23
"5173",2008-10-01,24.62
"5174",2008-10-02,24.65
"5175",2008-10-03,25.2
"5176",2008-10-04,25.09
"5177",2008-10-05,25.43
"5178",2008-10-06,24.68
"5179",2008-10-07,24.79
"5180",2008-10-08,25.75
"5181",2008-10-09,25.92
"5182",2008-10-10,26.25
"5183",2008-10-11,26.19
"5184",2008-10-12,26.15
"5185",2008-10-13,25.44
"5186",2008-10-14,25.17
"5187",2008-10-15,24.58
"5188",2008-10-16,24.43
"5189",2008-10-17,24.94
"5190",2008-10-18,24.61
"5191",2008-10-19,22.03
"5192",2008-10-20,22.39
"5193",2008-10-21,23.03
"5194",2008-10-22,22.49
"5195",2008-10-23,23.98
"5196",2008-10-24,24.07
"5197",2008-10-25,23.83
"5198",2008-10-26,21.41
"5199",2008-10-27,20.58
"5200",2008-10-28,14.11
"5201",2008-10-29,14.37
"5202",2008-10-30,16.46
"5203",2008-10-31,19.12
"5204",2008-11-01,18.44
"5205",2008-11-02,19.29
"5206",2008-11-03,20.64
"5207",2008-11-04,19
"5208",2008-11-05,17.28
"5209",2008-11-06,19.24
"5210",2008-11-07,20.95
"5211",2008-11-08,21.31
"5212",2008-11-09,18.98
"5213",2008-11-10,18.49
"5214",2008-11-11,19.94
"5215",2008-11-12,22.33
"5216",2008-11-13,22.93
"5217",2008-11-14,23.46
"5218",2008-11-15,23.27
"5219",2008-11-16,14.73
"5220",2008-11-17,14.63
"5221",2008-11-18,14.61
"5222",2008-11-19,11.97
"5223",2008-11-20,14.04
"5224",2008-11-21,15.22
"5225",2008-11-22,13.9
"5226",2008-11-23,15.6
"5227",2008-11-24,16.81
"5228",2008-11-25,17.39
"5229",2008-11-26,15.47
"5230",2008-11-27,15.49
"5231",2008-11-28,17.37
"5232",2008-11-29,18.16
"5233",2008-11-30,18.63
"5234",2008-12-01,18.06
"5235",2008-12-02,14.47
"5236",2008-12-03,13.5
"5237",2008-12-04,17.89
"5238",2008-12-05,18.1
"5239",2008-12-06,17.95
"5240",2008-12-07,15.69
"5241",2008-12-08,15.48
"5242",2008-12-09,19.01
"5243",2008-12-10,19.7
"5244",2008-12-11,18.84
"5245",2008-12-12,15.81
"5246",2008-12-13,14.3
"5247",2008-12-14,18.55
"5248",2008-12-15,20.02
"5249",2008-12-16,19.11
"5250",2008-12-17,19.57
"5251",2008-12-18,19.97
"5252",2008-12-19,20.18
"5253",2008-12-20,19.64
"5254",2008-12-21,19.44
"5255",2008-12-22,15.09
"5256",2008-12-23,17.5
"5257",2008-12-24,19.76
"5258",2008-12-25,20.82
"5259",2008-12-26,20.32
"5260",2008-12-27,20.42
"5261",2008-12-28,21.31
"5262",2008-12-29,20.06
"5263",2008-12-30,19.38
"5264",2008-12-31,18.17
"5265",2009-01-01,17.28
"5266",2009-01-02,18.92
"5267",2009-01-03,19.82
"5268",2009-01-04,20.36
"5269",2009-01-05,20.5
"5270",2009-01-06,20.7
"5271",2009-01-07,20.15
"5272",2009-01-08,16.53
"5273",2009-01-09,17.14
"5274",2009-01-10,18.78
"5275",2009-01-11,19.3
"5276",2009-01-12,18.5
"5277",2009-01-13,18.61
"5278",2009-01-14,13.77
"5279",2009-01-15,11.7
"5280",2009-01-16,12.63
"5281",2009-01-17,11.68
"5282",2009-01-18,14.41
"5283",2009-01-19,16.65
"5284",2009-01-20,12.81
"5285",2009-01-21,6.27
"5286",2009-01-22,9.01
"5287",2009-01-23,13.24
"5288",2009-01-24,14.82
"5289",2009-01-25,15.8
"5290",2009-01-26,16.6
"5291",2009-01-27,17.37
"5292",2009-01-28,18.62
"5293",2009-01-29,18.77
"5294",2009-01-30,15.05
"5295",2009-01-31,10.37
"5296",2009-02-01,14.24
"5297",2009-02-02,16.26
"5298",2009-02-03,14.06
"5299",2009-02-04,10.15
"5300",2009-02-05,5.34
"5301",2009-02-06,10.21
"5302",2009-02-07,13.14
"5303",2009-02-08,14.6
"5304",2009-02-09,15.03
"5305",2009-02-10,16.69
"5306",2009-02-11,18.04
"5307",2009-02-12,19.33
"5308",2009-02-13,19.14
"5309",2009-02-14,19.02
"5310",2009-02-15,17.74
"5311",2009-02-16,17.39
"5312",2009-02-17,15.55
"5313",2009-02-18,18.17
"5314",2009-02-19,19.63
"5315",2009-02-20,13.59
"5316",2009-02-21,14.81
"5317",2009-02-22,18.1
"5318",2009-02-23,16.28
"5319",2009-02-24,15.62
"5320",2009-02-25,17.07
"5321",2009-02-26,17.45
"5322",2009-02-27,18.68
"5323",2009-02-28,20
"5324",2009-03-01,16.73
"5325",2009-03-02,11.05
"5326",2009-03-03,10.78
"5327",2009-03-04,13.34
"5328",2009-03-05,15.78
"5329",2009-03-06,17.37
"5330",2009-03-07,18.1
"5331",2009-03-08,19.95
"5332",2009-03-09,20.3
"5333",2009-03-10,20.46
"5334",2009-03-11,20.72
"5335",2009-03-12,20.81
"5336",2009-03-13,21.41
"5337",2009-03-14,21.71
"5338",2009-03-15,22.56
"5339",2009-03-16,23.05
"5340",2009-03-17,21.74
"5341",2009-03-18,20.59
"5342",2009-03-19,20.08
"5343",2009-03-20,20.21
"5344",2009-03-21,18.3
"5345",2009-03-22,18.55
"5346",2009-03-23,19.02
"5347",2009-03-24,19.27
"5348",2009-03-25,19.97
"5349",2009-03-26,20.25
"5350",2009-03-27,21.25
"5351",2009-03-28,22.72
"5352",2009-03-29,22.34
"5353",2009-03-30,19.51
"5354",2009-03-31,22.81
"5355",2009-04-01,23.27
"5356",2009-04-02,23.77
"5357",2009-04-03,23.49
"5358",2009-04-04,22.22
"5359",2009-04-05,23.96
"5360",2009-04-06,23.42
"5361",2009-04-07,14.69
"5362",2009-04-08,14.34
"5363",2009-04-09,17.56
"5364",2009-04-10,20.94
"5365",2009-04-11,20.23
"5366",2009-04-12,20.9
"5367",2009-04-13,22.22
"5368",2009-04-14,21.69
"5369",2009-04-15,21.2
"5370",2009-04-16,19.22
"5371",2009-04-17,20.4
"5372",2009-04-18,20.18
"5373",2009-04-19,21.88
"5374",2009-04-20,22.44
"5375",2009-04-21,21.49
"5376",2009-04-22,20.95
"5377",2009-04-23,23.27
"5378",2009-04-24,22.95
"5379",2009-04-25,22.32
"5380",2009-04-26,22.02
"5381",2009-04-27,22.48
"5382",2009-04-28,22.5
"5383",2009-04-29,22.32
"5384",2009-04-30,22.74
"5385",2009-05-01,22.96
"5386",2009-05-02,23.94
"5387",2009-05-03,24.11
"5388",2009-05-04,24.5
"5389",2009-05-05,24.72
"5390",2009-05-06,24.91
"5391",2009-05-07,25.45
"5392",2009-05-08,25.9
"5393",2009-05-09,26.32
"5394",2009-05-10,26.21
"5395",2009-05-11,26.01
"5396",2009-05-12,24.82
"5397",2009-05-13,22.03
"5398",2009-05-14,23.03
"5399",2009-05-15,23.76
"5400",2009-05-16,23.48
"5401",2009-05-17,23.83
"5402",2009-05-18,20.15
"5403",2009-05-19,17.89
"5404",2009-05-20,21.4
"5405",2009-05-21,23.09
"5406",2009-05-22,22.63
"5407",2009-05-23,22.74
"5408",2009-05-24,22.98
"5409",2009-05-25,23.64
"5410",2009-05-26,22.52
"5411",2009-05-27,23.88
"5412",2009-05-28,23.98
"5413",2009-05-29,24.3
"5414",2009-05-30,24.65
"5415",2009-05-31,25.56
"5416",2009-06-01,25.19
"5417",2009-06-02,25.1
"5418",2009-06-03,24.83
"5419",2009-06-04,25.45
"5420",2009-06-05,25.1
"5421",2009-06-06,24.63
"5422",2009-06-07,23.79
"5423",2009-06-08,24.54
"5424",2009-06-09,25.91
"5425",2009-06-10,27.06
"5426",2009-06-11,27.62
"5427",2009-06-12,27.19
"5428",2009-06-13,27.41
"5429",2009-06-14,27.7
"5430",2009-06-15,27.22
"5431",2009-06-16,26.48
"5432",2009-06-17,26.66
"5433",2009-06-18,26.34
"5434",2009-06-19,27.23
"5435",2009-06-20,28.68
"5436",2009-06-21,28.96
"5437",2009-06-22,29.07
"5438",2009-06-23,25.12
"5439",2009-06-24,25.84
"5440",2009-06-25,27.23
"5441",2009-06-26,26.56
"5442",2009-06-27,26.9
"5443",2009-06-28,26.82
"5444",2009-06-29,25.67
"5445",2009-06-30,25.27
"5446",2009-07-01,25.03
"5447",2009-07-02,24.59
"5448",2009-07-03,25.85
"5449",2009-07-04,26.66
"5450",2009-07-05,27.45
"5451",2009-07-06,27.9
"5452",2009-07-07,28.51
"5453",2009-07-08,28.21
"5454",2009-07-09,26.51
"5455",2009-07-10,26.8
"5456",2009-07-11,25.28
"5457",2009-07-12,26.62
"5458",2009-07-13,27.09
"5459",2009-07-14,27.71
"5460",2009-07-15,28.58
"5461",2009-07-16,28.39
"5462",2009-07-17,28.19
"5463",2009-07-18,27.9
"5464",2009-07-19,26.56
"5465",2009-07-20,26.18
"5466",2009-07-21,27.45
"5467",2009-07-22,27.69
"5468",2009-07-23,28.62
"5469",2009-07-24,28.15
"5470",2009-07-25,26.6
"5471",2009-07-26,25.98
"5472",2009-07-27,26.93
"5473",2009-07-28,27.16
"5474",2009-07-29,27.46
"5475",2009-07-30,26.69
"5476",2009-07-31,27.62
"5477",2009-08-01,28.23
"5478",2009-08-02,28.17
"5479",2009-08-03,28.02
"5480",2009-08-04,27.37
"5481",2009-08-05,28.29
"5482",2009-08-06,26.71
"5483",2009-08-07,27.57
"5484",2009-08-08,27.4
"5485",2009-08-09,28.07
"5486",2009-08-10,27.2
"5487",2009-08-11,27.51
"5488",2009-08-12,27.92
"5489",2009-08-13,27.3
"5490",2009-08-14,27.52
"5491",2009-08-15,26.07
"5492",2009-08-16,27.55
"5493",2009-08-17,27.79
"5494",2009-08-18,28.08
"5495",2009-08-19,27.26
"5496",2009-08-20,28.31
"5497",2009-08-21,27.02
"5498",2009-08-22,26.81
"5499",2009-08-23,27.05
"5500",2009-08-24,27.13
"5501",2009-08-25,27.04
"5502",2009-08-26,27.62
"5503",2009-08-27,27.75
"5504",2009-08-28,27.48
"5505",2009-08-29,27.14
"5506",2009-08-30,27.66
"5507",2009-08-31,26.39
"5508",2009-09-01,26.06
"5509",2009-09-02,25.86
"5510",2009-09-03,25.86
"5511",2009-09-04,26.12
"5512",2009-09-05,25.38
"5513",2009-09-06,25.93
"5514",2009-09-07,26.43
"5515",2009-09-08,26.71
"5516",2009-09-09,26.44
"5517",2009-09-10,25.54
"5518",2009-09-11,26.55
"5519",2009-09-12,25.87
"5520",2009-09-13,25.62
"5521",2009-09-14,26.83
"5522",2009-09-15,27.38
"5523",2009-09-16,27.38
"5524",2009-09-17,27.49
"5525",2009-09-18,27.12
"5526",2009-09-19,27
"5527",2009-09-20,27.18
"5528",2009-09-21,27.44
"5529",2009-09-22,27.12
"5530",2009-09-23,26.8
"5531",2009-09-24,26.59
"5532",2009-09-25,27.16
"5533",2009-09-26,27.53
"5534",2009-09-27,27.22
"5535",2009-09-28,27.53
"5536",2009-09-29,27.31
"5537",2009-09-30,24.6
"5538",2009-10-01,24.98
"5539",2009-10-02,26.1
"5540",2009-10-03,26.22
"5541",2009-10-04,26.8
"5542",2009-10-05,27.07
"5543",2009-10-06,27.09
"5544",2009-10-07,27.9
"5545",2009-10-08,28.42
"5546",2009-10-09,28.44
"5547",2009-10-10,28.38
"5548",2009-10-11,28.05
"5549",2009-10-12,27.67
"5550",2009-10-13,27.8
"5551",2009-10-14,27.51
"5552",2009-10-15,26.91
"5553",2009-10-16,27.08
"5554",2009-10-17,21.58
"5555",2009-10-18,14.46
"5556",2009-10-19,17.01
"5557",2009-10-20,20.76
"5558",2009-10-21,22.27
"5559",2009-10-22,22.66
"5560",2009-10-23,23.99
"5561",2009-10-24,23.93
"5562",2009-10-25,22.86
"5563",2009-10-26,24.7
"5564",2009-10-27,25.22
"5565",2009-10-28,26.05
"5566",2009-10-29,25.93
"5567",2009-10-30,25.46
"5568",2009-10-31,25.26
"5569",2009-11-01,25.67
"5570",2009-11-02,25.38
"5571",2009-11-03,23.4
"5572",2009-11-04,23.84
"5573",2009-11-05,22.09
"5574",2009-11-06,20.91
"5575",2009-11-07,22.25
"5576",2009-11-08,22.99
"5577",2009-11-09,23.71
"5578",2009-11-10,23.13
"5579",2009-11-11,22.33
"5580",2009-11-12,16.06
"5581",2009-11-13,16.75
"5582",2009-11-14,18.59
"5583",2009-11-15,19.46
"5584",2009-11-16,19.52
"5585",2009-11-17,21.21
"5586",2009-11-18,21.13
"5587",2009-11-19,20.97
"5588",2009-11-20,20.9
"5589",2009-11-21,21.44
"5590",2009-11-22,21.65
"5591",2009-11-23,21.83
"5592",2009-11-24,22.35
"5593",2009-11-25,20.61
"5594",2009-11-26,17.62
"5595",2009-11-27,13.78
"5596",2009-11-28,13.68
"5597",2009-11-29,18.01
"5598",2009-11-30,19.71
"5599",2009-12-01,19.85
"5600",2009-12-02,20.6
"5601",2009-12-03,20.92
"5602",2009-12-04,17.13
"5603",2009-12-05,16.71
"5604",2009-12-06,15.44
"5605",2009-12-07,20.6
"5606",2009-12-08,21.52
"5607",2009-12-09,23.31
"5608",2009-12-10,21.82
"5609",2009-12-11,18.63
"5610",2009-12-12,21.28
"5611",2009-12-13,23.69
"5612",2009-12-14,23.56
"5613",2009-12-15,22.63
"5614",2009-12-16,21.56
"5615",2009-12-17,20.48
"5616",2009-12-18,20.68
"5617",2009-12-19,15.59
"5618",2009-12-20,12.53
"5619",2009-12-21,10.83
"5620",2009-12-22,13.91
"5621",2009-12-23,15.91
"5622",2009-12-24,17.85
"5623",2009-12-25,16.36
"5624",2009-12-26,12.71
"5625",2009-12-27,14.37
"5626",2009-12-28,14.46
"5627",2009-12-29,10.34
"5628",2009-12-30,14.54
"5629",2009-12-31,18.38
"5630",2010-01-01,15.12
"5631",2010-01-02,9.73
"5632",2010-01-03,7.07
"5633",2010-01-04,6.88
"5634",2010-01-05,6.49
"5635",2010-01-06,5.48
"5636",2010-01-07,7.69
"5637",2010-01-08,11.19
"5638",2010-01-09,3.87
"5639",2010-01-10,2.59
"5640",2010-01-11,5.32
"5641",2010-01-12,7.07
"5642",2010-01-13,8.82
"5643",2010-01-14,10.85
"5644",2010-01-15,14.59
"5645",2010-01-16,15.65
"5646",2010-01-17,16.49
"5647",2010-01-18,14.18
"5648",2010-01-19,12.07
"5649",2010-01-20,15.89
"5650",2010-01-21,17.46
"5651",2010-01-22,19.4
"5652",2010-01-23,18.38
"5653",2010-01-24,19.72
"5654",2010-01-25,18.64
"5655",2010-01-26,14.85
"5656",2010-01-27,14.98
"5657",2010-01-28,16.54
"5658",2010-01-29,18.54
"5659",2010-01-30,19.32
"5660",2010-01-31,15.55
"5661",2010-02-01,17.27
"5662",2010-02-02,19.01
"5663",2010-02-03,15.27
"5664",2010-02-04,17.41
"5665",2010-02-05,19.68
"5666",2010-02-06,17.01
"5667",2010-02-07,11.61
"5668",2010-02-08,13.03
"5669",2010-02-09,17.45
"5670",2010-02-10,12.76
"5671",2010-02-11,9.84
"5672",2010-02-12,13.99
"5673",2010-02-13,9.25
"5674",2010-02-14,8.85
"5675",2010-02-15,13.46
"5676",2010-02-16,11.69
"5677",2010-02-17,9.91
"5678",2010-02-18,10.69
"5679",2010-02-19,11.51
"5680",2010-02-20,15.48
"5681",2010-02-21,16.79
"5682",2010-02-22,17.28
"5683",2010-02-23,18.99
"5684",2010-02-24,18.12
"5685",2010-02-25,11.01
"5686",2010-02-26,10.63
"5687",2010-02-27,10.8
"5688",2010-02-28,11.84
"5689",2010-03-01,12.98
"5690",2010-03-02,16.52
"5691",2010-03-03,11.51
"5692",2010-03-04,10.33
"5693",2010-03-05,10.71
"5694",2010-03-06,12.37
"5695",2010-03-07,13.64
"5696",2010-03-08,15.2
"5697",2010-03-09,16.82
"5698",2010-03-10,18.73
"5699",2010-03-11,19.71
"5700",2010-03-12,17.99
"5701",2010-03-13,18.28
"5702",2010-03-14,17.69
"5703",2010-03-15,17.17
"5704",2010-03-16,15.6
"5705",2010-03-17,15.49
"5706",2010-03-18,15.13
"5707",2010-03-19,15.28
"5708",2010-03-20,18.14
"5709",2010-03-21,19.15
"5710",2010-03-22,17.37
"5711",2010-03-23,17.32
"5712",2010-03-24,18.14
"5713",2010-03-25,20.32
"5714",2010-03-26,21.43
"5715",2010-03-27,19.69
"5716",2010-03-28,21.07
"5717",2010-03-29,19.48
"5718",2010-03-30,17.21
"5719",2010-03-31,17.62
"5720",2010-04-01,19.58
"5721",2010-04-02,20.92
"5722",2010-04-03,21.53
"5723",2010-04-04,21.48
"5724",2010-04-05,21.78
"5725",2010-04-06,22.07
"5726",2010-04-07,23.27
"5727",2010-04-08,23.77
"5728",2010-04-09,23.43
"5729",2010-04-10,21.85
"5730",2010-04-11,21.64
"5731",2010-04-12,21.12
"5732",2010-04-13,21.97
"5733",2010-04-14,21.83
"5734",2010-04-15,21.43
"5735",2010-04-16,21.43
"5736",2010-04-17,21.85
"5737",2010-04-18,21.12
"5738",2010-04-19,21.5
"5739",2010-04-20,21.88
"5740",2010-04-21,22.34
"5741",2010-04-22,22.26
"5742",2010-04-23,23.83
"5743",2010-04-24,24.24
"5744",2010-04-25,24.83
"5745",2010-04-26,23.04
"5746",2010-04-27,22.93
"5747",2010-04-28,21.61
"5748",2010-04-29,21.77
"5749",2010-04-30,24.19
"5750",2010-05-01,25.19
"5751",2010-05-02,25.86
"5752",2010-05-03,26.63
"5753",2010-05-04,26.77
"5754",2010-05-05,27.17
"5755",2010-05-06,26.82
"5756",2010-05-07,26.99
"5757",2010-05-08,27.3
"5758",2010-05-09,25.5
"5759",2010-05-10,24.4
"5760",2010-05-11,25.04
"5761",2010-05-12,24.85
"5762",2010-05-13,24.93
"5763",2010-05-14,25.36
"5764",2010-05-15,25.75
"5765",2010-05-16,25.31
"5766",2010-05-17,25.07
"5767",2010-05-18,26.37
"5768",2010-05-19,25.82
"5769",2010-05-20,26.48
"5770",2010-05-21,26.83
"5771",2010-05-22,26.07
"5772",2010-05-23,25.93
"5773",2010-05-24,25.7
"5774",2010-05-25,25.53
"5775",2010-05-26,25.47
"5776",2010-05-27,26.39
"5777",2010-05-28,25.42
"5778",2010-05-29,25.51
"5779",2010-05-30,26.7
"5780",2010-05-31,26.32
"5781",2010-06-01,26.46
"5782",2010-06-02,26.93
"5783",2010-06-03,26.67
"5784",2010-06-04,27.47
"5785",2010-06-05,27.79
"5786",2010-06-06,28.41
"5787",2010-06-07,28.05
"5788",2010-06-08,27.87
"5789",2010-06-09,26.89
"5790",2010-06-10,27.45
"5791",2010-06-11,28.11
"5792",2010-06-12,28.41
"5793",2010-06-13,28.33
"5794",2010-06-14,29.37
"5795",2010-06-15,29.28
"5796",2010-06-16,29.13
"5797",2010-06-17,27.6
"5798",2010-06-18,27.69
"5799",2010-06-19,28.12
"5800",2010-06-20,27.48
"5801",2010-06-21,28.93
"5802",2010-06-22,28.98
"5803",2010-06-23,28.9
"5804",2010-06-24,28.81
"5805",2010-06-25,29.08
"5806",2010-06-26,28.58
"5807",2010-06-27,29.68
"5808",2010-06-28,29.08
"5809",2010-06-29,29.31
"5810",2010-06-30,27.55
"5811",2010-07-01,26.78
"5812",2010-07-02,25.97
"5813",2010-07-03,25.86
"5814",2010-07-04,25.74
"5815",2010-07-05,25.54
"5816",2010-07-06,26.26
"5817",2010-07-07,27.48
"5818",2010-07-08,27.73
"5819",2010-07-09,28.85
"5820",2010-07-10,29.13
"5821",2010-07-11,28.44
"5822",2010-07-12,28.64
"5823",2010-07-13,28.96
"5824",2010-07-14,28.81
"5825",2010-07-15,29.21
"5826",2010-07-16,28.47
"5827",2010-07-17,29.02
"5828",2010-07-18,28.79
"5829",2010-07-19,29.17
"5830",2010-07-20,29.21
"5831",2010-07-21,29.01
"5832",2010-07-22,28.71
"5833",2010-07-23,27.83
"5834",2010-07-24,29.16
"5835",2010-07-25,28.61
"5836",2010-07-26,29.17
"5837",2010-07-27,29.3
"5838",2010-07-28,29.15
"5839",2010-07-29,28.78
"5840",2010-07-30,29.16
"5841",2010-07-31,29.49
"5842",2010-08-01,29.34
"5843",2010-08-02,28.14
"5844",2010-08-03,28.64
"5845",2010-08-04,28.2
"5846",2010-08-05,28.28
"5847",2010-08-06,29.08
"5848",2010-08-07,28.3
