"","date","INDUST_FLOW_cfs"
"4481",2012-04-07,430597.29613824
"4482",2012-04-08,215298.64806912
"4483",2012-04-09,428150.720592
"4484",2012-04-10,589624.70664384
"4485",2012-04-11,726632.93723328
"4486",2012-04-12,822049.38353664
"4487",2012-04-13,692380.87958592
"4488",2012-04-14,528460.31798784
"4489",2012-04-15,381665.78521344
"4490",2012-04-16,464849.3537856
"4491",2012-04-17,650789.09529984
"4492",2012-04-18,685041.1529472
"4493",2012-04-19,479528.80706304
"4494",2012-04-20,119882.20176576
"4495",2012-04-21,-450169.90050816
"4496",2012-04-22,-384112.36075968
"4497",2012-04-23,-85630.1441184
"4498",2012-04-24,244657.554624
"4499",2012-04-25,80736.99302592
"4500",2012-04-26,344967.15201984
"4501",2012-04-27,518674.01580288
"4502",2012-04-28,264230.15899392
"4503",2012-04-29,41591.78428608
"4504",2012-04-30,132115.07949696
"4505",2012-05-01,78290.41747968
"4506",2012-05-02,105202.74848832
"4507",2012-05-03,545586.34681152
"4508",2012-05-04,494208.26034048
"4509",2012-05-05,389005.51185216
"4510",2012-05-06,261783.58344768
"4511",2012-05-07,340074.00092736
"4512",2012-05-08,318054.8210112
"4513",2012-05-09,-63610.96420224
"4514",2012-05-10,-129668.50395072
"4515",2012-05-11,-249550.70571648
"4516",2012-05-12,-122328.777312
"4517",2012-05-13,-73397.2663872
"4518",2012-05-14,-51378.08647104
"4519",2012-05-15,-20306.577033792
"4520",2012-05-16,-7095.069084096
"4521",2012-05-17,-44038.35983232
"4522",2012-05-18,-66057.53974848
"4523",2012-05-19,-46484.93537856
"4524",2012-05-20,-159027.4105056
"4525",2012-05-21,-592071.28219008
"4526",2012-05-22,-807369.9302592
"4527",2012-05-23,-467295.92933184
"4528",2012-05-24,-418364.41840704
"4529",2012-05-25,-173706.86378304
"4530",2012-05-26,-53824.66201728
"4531",2012-05-27,-46484.93537856
"4532",2012-05-28,44038.35983232
"4533",2012-05-29,29358.90655488
"4534",2012-05-30,24465.7554624
"4535",2012-05-31,63610.96420224
"4536",2012-06-01,-70950.69084096
"4537",2012-06-02,-122328.777312
"4538",2012-06-03,7584.384193344
"4539",2012-06-04,105202.74848832
"4540",2012-06-05,435490.44723072
"4541",2012-06-06,78290.41747968
"4542",2012-06-07,15168.768386688
"4543",2012-06-08,-146794.5327744
"4544",2012-06-09,-415917.8428608
"4545",2012-06-10,-325394.54764992
"4546",2012-06-11,-283802.76336384
"4547",2012-06-12,-300928.79218752
"4548",2012-06-13,105202.74848832
"4549",2012-06-14,-100309.59739584
"4550",2012-06-15,-61164.388656
"4551",2012-06-16,-61164.388656
"4552",2012-06-17,-4648.493537856
"4553",2012-06-18,61164.388656
"4554",2012-06-19,83183.56857216
"4555",2012-06-20,-159027.4105056
"4556",2012-06-21,-36698.6331936
"4557",2012-06-22,-217745.22361536
"4558",2012-06-23,-384112.36075968
"4559",2012-06-24,-288695.91445632
"4560",2012-06-25,-462402.77823936
"4561",2012-06-26,-420810.99395328
"4562",2012-06-27,-203065.77033792
"4563",2012-06-28,-237317.82798528
"4564",2012-06-29,-80736.99302592
"4565",2012-06-30,14190.138168192
"4566",2012-07-01,-8807.671966464
"4567",2012-07-02,239764.40353152
"4568",2012-07-03,53824.66201728
"4569",2012-07-04,78290.41747968
"4570",2012-07-05,110095.8995808
"4571",2012-07-06,78290.41747968
"4572",2012-07-07,129668.50395072
"4573",2012-07-08,225084.95025408
"4574",2012-07-09,318054.8210112
"4575",2012-07-10,288695.91445632
"4576",2012-07-11,342520.5764736
"4577",2012-07-12,102756.17294208
"4578",2012-07-13,53824.66201728
"4579",2012-07-14,6361.096420224
"4580",2012-07-15,-20795.89214304
"4581",2012-07-16,-85630.1441184
"4582",2012-07-17,-251997.28126272
"4583",2012-07-18,-269123.3100864
"4584",2012-07-19,-18838.631706048
"4585",2012-07-20,-95416.44630336
"4586",2012-07-21,6116.4388656
"4587",2012-07-22,14924.110832064
"4588",2012-07-23,-58717.81310976
"4589",2012-07-24,-92969.87075712
"4590",2012-07-25,-56271.23756352
"4591",2012-07-26,-117435.62621952
"4592",2012-07-27,146794.5327744
"4593",2012-07-28,215298.64806912
"4594",2012-07-29,29358.90655488
"4595",2012-07-30,-83183.56857216
"4596",2012-07-31,-3425.205764736
"4597",2012-08-01,19327.946815296
"4598",2012-08-02,-46484.93537856
"4599",2012-08-03,-97863.0218496
"4600",2012-08-04,-114989.05067328
"4601",2012-08-05,7584.384193344
"4602",2012-08-06,19572.60436992
"4603",2012-08-07,-26912.33100864
"4604",2012-08-08,10520.274848832
"4605",2012-08-09,124775.35285824
"4606",2012-08-10,127221.92840448
"4607",2012-08-11,-21529.864806912
"4608",2012-08-12,-48.9315109248
"4609",2012-08-13,-185939.74151424
"4610",2012-08-14,-168813.71269056
"4611",2012-08-15,44038.35983232
"4612",2012-08-16,97863.0218496
"4613",2012-08-17,66057.53974848
"4614",2012-08-18,88076.71966464
"4615",2012-08-19,31805.48210112
"4616",2012-08-20,244657.554624
"4617",2012-08-21,389005.51185216
"4618",2012-08-22,337627.42538112
"4619",2012-08-23,366.986331936
"4620",2012-08-24,-205512.34588416
"4621",2012-08-25,-259337.00790144
"4622",2012-08-26,-70950.69084096
"4623",2012-08-27,-567605.52672768
"4624",2012-08-28,-883213.77219264
"4625",2012-08-29,-530906.89353408
"4626",2012-08-30,-369432.90748224
"4627",2012-08-31,-205512.34588416
"4628",2012-09-01,23976.440353152
"4629",2012-09-02,4648.493537856
"4630",2012-09-03,-11743.562621952
"4631",2012-09-04,24221.097907776
"4632",2012-09-05,-61164.388656
"4633",2012-09-06,-340074.00092736
"4634",2012-09-07,-494208.26034048
"4635",2012-09-08,-469742.50487808
"4636",2012-09-09,-222638.37470784
"4637",2012-09-10,-48931.5109248
"4638",2012-09-11,2691.233100864
"4639",2012-09-12,9296.987075712
"4640",2012-09-13,31805.48210112
"4641",2012-09-14,-880.7671966464
"4642",2012-09-15,-144347.95722816
"4643",2012-09-16,-70950.69084096
"4644",2012-09-17,21285.207252288
"4645",2012-09-18,-88076.71966464
"4646",2012-09-19,-220191.7991616
"4647",2012-09-20,-122328.777312
"4648",2012-09-21,26912.33100864
"4649",2012-09-22,-122328.777312
"4650",2012-09-23,-215298.64806912
"4651",2012-09-24,-66057.53974848
"4652",2012-09-25,17370.686378304
"4653",2012-09-26,-6605.753974848
"4654",2012-09-27,-2691.233100864
"4655",2012-09-28,1932.7946815296
"4656",2012-09-29,16392.056159808
"4657",2012-09-30,12232.8777312
"4658",2012-10-01,29358.90655488
"4659",2012-10-02,22263.837470784
"4660",2012-10-03,10275.617294208
"4661",2012-10-04,-19327.946815296
"4662",2012-10-05,4893.15109248
"4663",2012-10-06,9296.987075712
"4664",2012-10-07,14190.138168192
"4665",2012-10-08,20061.919479168
"4666",2012-10-09,-1223.28777312
"4667",2012-10-10,11498.905067328
"4668",2012-10-11,15168.768386688
"4669",2012-10-12,17860.001487552
"4670",2012-10-13,19817.261924544
"4671",2012-10-14,-24.4657554624
"4672",2012-10-15,-2691.233100864
"4673",2012-10-16,13211.507949696
"4674",2012-10-17,24465.7554624
"4675",2012-10-18,3425.205764736
"4676",2012-10-19,11743.562621952
"4677",2012-10-20,5137.808647104
"4678",2012-10-21,34252.05764736
"4679",2012-10-22,9541.644630336
"4680",2012-10-23,2691.233100864
"4681",2012-10-24,2177.4522361536
"4682",2012-10-25,-3425.205764736
"4683",2012-10-26,34252.05764736
"4684",2012-10-27,34252.05764736
"4685",2012-10-28,29358.90655488
"4686",2012-10-29,15658.083495936
"4687",2012-10-30,366986.331936
"4688",2012-10-31,129668.50395072
"4689",2012-11-01,134561.6550432
"4690",2012-11-02,266676.73454016
"4691",2012-11-03,171260.2882368
"4692",2012-11-04,161473.98605184
"4693",2012-11-05,195726.0436992
"4694",2012-11-06,251997.28126272
"4695",2012-11-07,225084.95025408
"4696",2012-11-08,181046.59042176
"4697",2012-11-09,181046.59042176
"4698",2012-11-10,137008.23058944
"4699",2012-11-11,61164.388656
"4700",2012-11-12,139454.80613568
"4701",2012-11-13,320501.39655744
"4702",2012-11-14,655682.24639232
"4703",2012-11-15,117435.62621952
"4704",2012-11-16,166367.13714432
"4705",2012-11-17,56271.23756352
"4706",2012-11-18,83183.56857216
"4707",2012-11-19,73397.2663872
"4708",2012-11-20,92969.87075712
"4709",2012-11-21,97863.0218496
"4710",2012-11-22,100309.59739584
"4711",2012-11-23,102756.17294208
"4712",2012-11-24,166367.13714432
"4713",2012-11-25,198172.61924544
"4714",2012-11-26,261783.58344768
"4715",2012-11-27,159027.4105056
"4716",2012-11-28,161473.98605184
"4717",2012-11-29,227531.52580032
"4718",2012-11-30,173706.86378304
"4719",2012-12-01,122328.777312
"4720",2012-12-02,124775.35285824
"4721",2012-12-03,19083.289260672
"4722",2012-12-04,58717.81310976
"4723",2012-12-05,83183.56857216
"4724",2012-12-06,58717.81310976
"4725",2012-12-07,34252.05764736
"4726",2012-12-08,41591.78428608
"4727",2012-12-09,44038.35983232
"4728",2012-12-10,44038.35983232
"4729",2012-12-11,56271.23756352
"4730",2012-12-12,-190832.89260672
"4731",2012-12-13,-210405.49697664
"4732",2012-12-14,-134561.6550432
"4733",2012-12-15,36698.6331936
"4734",2012-12-16,61164.388656
"4735",2012-12-17,66057.53974848
"4736",2012-12-18,70950.69084096
"4737",2012-12-19,127221.92840448
"4738",2012-12-20,80736.99302592
"4739",2012-12-21,205512.34588416
"4740",2012-12-22,154134.25941312
"4741",2012-12-23,53824.66201728
"4742",2012-12-24,163920.56159808
"4743",2012-12-25,100309.59739584
"4744",2012-12-26,70950.69084096
"4745",2012-12-27,58717.81310976
"4746",2012-12-28,34252.05764736
"4747",2012-12-29,11743.562621952
"4748",2012-12-30,92969.87075712
"4749",2012-12-31,29358.90655488
"4750",2013-01-01,75843.84193344
"4751",2013-01-02,88076.71966464
"4752",2013-01-03,251997.28126272
"4753",2013-01-04,26912.33100864
"4754",2013-01-05,112542.47512704
"4755",2013-01-06,24465.7554624
"4756",2013-01-07,-68504.11529472
"4757",2013-01-08,31805.48210112
"4758",2013-01-09,24465.7554624
"4759",2013-01-10,44038.35983232
"4760",2013-01-11,41591.78428608
"4761",2013-01-12,114989.05067328
"4762",2013-01-13,39145.20873984
"4763",2013-01-14,36698.6331936
"4764",2013-01-15,23731.782798528
"4765",2013-01-16,119882.20176576
"4766",2013-01-17,141901.38168192
"4767",2013-01-18,122328.777312
"4768",2013-01-19,9541.644630336
"4769",2013-01-20,16636.713714432
"4770",2013-01-21,159027.4105056
"4771",2013-01-22,244657.554624
"4772",2013-01-23,188386.31706048
"4773",2013-01-24,107649.32403456
"4774",2013-01-25,176153.43932928
"4775",2013-01-26,173706.86378304
"4776",2013-01-27,176153.43932928
"4777",2013-01-28,168813.71269056
"4778",2013-01-29,227531.52580032
"4779",2013-01-30,78290.41747968
"4780",2013-01-31,88076.71966464
"4781",2013-02-01,112542.47512704
"4782",2013-02-02,161473.98605184
"4783",2013-02-03,144347.95722816
"4784",2013-02-04,61164.388656
"4785",2013-02-05,132115.07949696
"4786",2013-02-06,75843.84193344
"4787",2013-02-07,210405.49697664
"4788",2013-02-08,251997.28126272
"4789",2013-02-09,163920.56159808
"4790",2013-02-10,53824.66201728
"4791",2013-02-11,68504.11529472
"4792",2013-02-12,220191.7991616
"4793",2013-02-13,173706.86378304
"4794",2013-02-14,-215298.64806912
"4795",2013-02-15,-511334.28916416
"4796",2013-02-16,-445276.74941568
"4797",2013-02-17,-168813.71269056
"4798",2013-02-18,-171260.2882368
"4799",2013-02-19,-48931.5109248
"4800",2013-02-20,-11743.562621952
"4801",2013-02-21,-3180.548210112
"4802",2013-02-22,39145.20873984
"4803",2013-02-23,22753.152580032
"4804",2013-02-24,22263.837470784
"4805",2013-02-25,-44038.35983232
"4806",2013-02-26,-13456.16550432
"4807",2013-02-27,10275.617294208
"4808",2013-02-28,29358.90655488
"4809",2013-03-01,90523.29521088
"4810",2013-03-02,134561.6550432
"4811",2013-03-03,53824.66201728
"4812",2013-03-04,220191.7991616
"4813",2013-03-05,225084.95025408
"4814",2013-03-06,168813.71269056
"4815",2013-03-07,220191.7991616
"4816",2013-03-08,256890.4323552
"4817",2013-03-09,249550.70571648
"4818",2013-03-10,134561.6550432
"4819",2013-03-11,110095.8995808
"4820",2013-03-12,63610.96420224
"4821",2013-03-13,212852.07252288
"4822",2013-03-14,283802.76336384
"4823",2013-03-15,220191.7991616
"4824",2013-03-16,188386.31706048
"4825",2013-03-17,161473.98605184
"4826",2013-03-18,31805.48210112
"4827",2013-03-19,-215298.64806912
"4828",2013-03-20,-205512.34588416
"4829",2013-03-21,-112542.47512704
"4830",2013-03-22,26912.33100864
"4831",2013-03-23,-97863.0218496
"4832",2013-03-24,-13211.507949696
"4833",2013-03-25,26912.33100864
"4834",2013-03-26,23976.440353152
"4835",2013-03-27,154134.25941312
"4836",2013-03-28,205512.34588416
"4837",2013-03-29,188386.31706048
"4838",2013-03-30,151687.68386688
"4839",2013-03-31,203065.77033792
"4840",2013-04-01,105202.74848832
"4841",2013-04-02,134561.6550432
"4842",2013-04-03,114989.05067328
"4843",2013-04-04,36698.6331936
"4844",2013-04-05,-63610.96420224
"4845",2013-04-06,31805.48210112
"4846",2013-04-07,1370.0823058944
"4847",2013-04-08,110095.8995808
"4848",2013-04-09,134561.6550432
"4849",2013-04-10,114989.05067328
"4850",2013-04-11,156580.83495936
"4851",2013-04-12,92969.87075712
"4852",2013-04-13,26912.33100864
"4853",2013-04-14,107649.32403456
"4854",2013-04-15,66057.53974848
"4855",2013-04-16,-15413.425941312
"4856",2013-04-17,100309.59739584
"4857",2013-04-18,159027.4105056
"4858",2013-04-19,112542.47512704
"4859",2013-04-20,18349.3165968
"4860",2013-04-21,-48931.5109248
"4861",2013-04-22,-44038.35983232
"4862",2013-04-23,-2446.57554624
"4863",2013-04-24,137008.23058944
"4864",2013-04-25,264230.15899392
"4865",2013-04-26,325394.54764992
"4866",2013-04-27,239764.40353152
"4867",2013-04-28,185939.74151424
"4868",2013-04-29,117435.62621952
"4869",2013-04-30,90523.29521088
"4870",2013-05-01,29358.90655488
"4871",2013-05-02,-276463.03672512
"4872",2013-05-03,-308268.51882624
"4873",2013-05-04,-51378.08647104
"4874",2013-05-05,9541.644630336
"4875",2013-05-06,-831.8356857216
"4876",2013-05-07,19572.60436992
"4877",2013-05-08,18104.659042176
"4878",2013-05-09,129668.50395072
"4879",2013-05-10,185939.74151424
"4880",2013-05-11,110095.8995808
"4881",2013-05-12,29358.90655488
"4882",2013-05-13,26912.33100864
"4883",2013-05-14,-18838.631706048
"4884",2013-05-15,132115.07949696
"4885",2013-05-16,229978.10134656
"4886",2013-05-17,188386.31706048
"4887",2013-05-18,185939.74151424
"4888",2013-05-19,154134.25941312
"4889",2013-05-20,97863.0218496
"4890",2013-05-21,41591.78428608
"4891",2013-05-22,-286249.33891008
"4892",2013-05-23,-144347.95722816
"4893",2013-05-24,-39145.20873984
"4894",2013-05-25,10764.932403456
"4895",2013-05-26,-22753.152580032
"4896",2013-05-27,-16881.371269056
"4897",2013-05-28,26912.33100864
"4898",2013-05-29,5382.466201728
"4899",2013-05-30,8318.356857216
"4900",2013-05-31,-249550.70571648
"4901",2013-06-01,-244657.554624
"4902",2013-06-02,-247104.13017024
"4903",2013-06-03,-342520.5764736
"4904",2013-06-04,-337627.42538112
"4905",2013-06-05,-313161.66991872
"4906",2013-06-06,-384112.36075968
"4907",2013-06-07,-567605.52672768
"4908",2013-06-08,-616537.03765248
"4909",2013-06-09,-626323.33983744
"4910",2013-06-10,-582284.98000512
"4911",2013-06-11,-300928.79218752
"4912",2013-06-12,-41591.78428608
"4913",2013-06-13,11498.905067328
"4914",2013-06-14,7829.041747968
"4915",2013-06-15,-23487.125243904
"4916",2013-06-16,-4159.178428608
"4917",2013-06-17,-17615.343932928
"4918",2013-06-18,2055.1234588416
"4919",2013-06-19,-220191.7991616
"4920",2013-06-20,-364539.75638976
"4921",2013-06-21,-418364.41840704
"4922",2013-06-22,-269123.3100864
"4923",2013-06-23,-183493.165968
"4924",2013-06-24,-127221.92840448
"4925",2013-06-25,-73397.2663872
"4926",2013-06-26,-119882.20176576
"4927",2013-06-27,-166367.13714432
"4928",2013-06-28,31805.48210112
"4929",2013-06-29,21774.522361536
"4930",2013-06-30,-29358.90655488
"4931",2013-07-01,-442830.17386944
"4932",2013-07-02,-689934.30403968
"4933",2013-07-03,-773117.87261184
"4934",2013-07-04,-888106.92328512
"4935",2013-07-05,-831835.6857216
"4936",2013-07-06,-420810.99395328
"4937",2013-07-07,-286249.33891008
"4938",2013-07-08,-217745.22361536
"4939",2013-07-09,-80736.99302592
"4940",2013-07-10,-19817.261924544
"4941",2013-07-11,31805.48210112
"4942",2013-07-12,48931.5109248
"4943",2013-07-13,-146794.5327744
"4944",2013-07-14,-401238.38958336
"4945",2013-07-15,-589624.70664384
"4946",2013-07-16,-648342.5197536
"4947",2013-07-17,-535800.04462656
"4948",2013-07-18,-190832.89260672
"4949",2013-07-19,-589624.70664384
"4950",2013-07-20,-518674.01580288
"4951",2013-07-21,-489315.109248
"4952",2013-07-22,-526013.7424416
"4953",2013-07-23,-207958.9214304
"4954",2013-07-24,-7339.72663872
"4955",2013-07-25,11009.58995808
"4956",2013-07-26,13700.823058944
"4957",2013-07-27,-1688.1371269056
"4958",2013-07-28,-20306.577033792
"4959",2013-07-29,-13700.823058944
"4960",2013-07-30,21285.207252288
"4961",2013-07-31,17615.343932928
"4962",2013-08-01,-5382.466201728
"4963",2013-08-02,11743.562621952
"4964",2013-08-03,-20551.234588416
"4965",2013-08-04,5137.808647104
"4966",2013-08-05,-685.0411529472
"4967",2013-08-06,-1052.0274848832
"4968",2013-08-07,-19083.289260672
"4969",2013-08-08,-3669.86331936
"4970",2013-08-09,-24465.7554624
"4971",2013-08-10,-16636.713714432
"4972",2013-08-11,-6361.096420224
"4973",2013-08-12,-11254.247512704
"4974",2013-08-13,48.9315109248
"4975",2013-08-14,-12966.850395072
"4976",2013-08-15,-5382.466201728
"4977",2013-08-16,-34252.05764736
"4978",2013-08-17,-5871.781310976
"4979",2013-08-18,34252.05764736
"4980",2013-08-19,200619.19479168
"4981",2013-08-20,151687.68386688
"4982",2013-08-21,114989.05067328
"4983",2013-08-22,154134.25941312
"4984",2013-08-23,205512.34588416
"4985",2013-08-24,163920.56159808
"4986",2013-08-25,132115.07949696
"4987",2013-08-26,26912.33100864
"4988",2013-08-27,124775.35285824
"4989",2013-08-28,122328.777312
"4990",2013-08-29,-13211.507949696
"4991",2013-08-30,31805.48210112
"4992",2013-08-31,75843.84193344
"4993",2013-09-01,-8318.356857216
"4994",2013-09-02,-17615.343932928
"4995",2013-09-03,-6850.411529472
"4996",2013-09-04,16147.398605184
"4997",2013-09-05,6605.753974848
"4998",2013-09-06,-7339.72663872
"4999",2013-09-07,4403.835983232
"5000",2013-09-08,-11254.247512704
"5001",2013-09-09,1492.4110832064
"5002",2013-09-10,-5871.781310976
"5003",2013-09-11,-978.630218496
"5004",2013-09-12,8563.01441184
"5005",2013-09-13,-10520.274848832
"5006",2013-09-14,1541.3425941312
"5007",2013-09-15,4893.15109248
"5008",2013-09-16,6605.753974848
"5009",2013-09-17,22997.810134656
"5010",2013-09-18,22019.17991616
"5011",2013-09-19,12232.8777312
"5012",2013-09-20,73397.2663872
"5013",2013-09-21,18593.974151424
"5014",2013-09-22,44038.35983232
"5015",2013-09-23,3669.86331936
"5016",2013-09-24,9786.30218496
"5017",2013-09-25,24465.7554624
"5018",2013-09-26,29358.90655488
"5019",2013-09-27,10030.959739584
"5020",2013-09-28,733.972663872
"5021",2013-09-29,6361.096420224
"5022",2013-09-30,-6361.096420224
"5023",2013-10-01,-2691.233100864
"5024",2013-10-02,-9786.30218496
"5025",2013-10-03,-22508.495025408
"5026",2013-10-04,-1443.4795722816
"5027",2013-10-05,41591.78428608
"5028",2013-10-06,66057.53974848
"5029",2013-10-07,146794.5327744
"5030",2013-10-08,807.3699302592
"5031",2013-10-09,18104.659042176
"5032",2013-10-10,6116.4388656
"5033",2013-10-11,12232.8777312
"5034",2013-10-12,10030.959739584
"5035",2013-10-13,-4403.835983232
"5036",2013-10-14,146794.5327744
"5037",2013-10-15,173706.86378304
"5038",2013-10-16,190832.89260672
"5039",2013-10-17,229978.10134656
"5040",2013-10-18,144347.95722816
"5041",2013-10-19,134561.6550432
"5042",2013-10-20,183493.165968
"5043",2013-10-21,178600.01487552
"5044",2013-10-22,85630.1441184
"5045",2013-10-23,9296.987075712
"5046",2013-10-24,6361.096420224
"5047",2013-10-25,119882.20176576
"5048",2013-10-26,442830.17386944
"5049",2013-10-27,110095.8995808
"5050",2013-10-28,105202.74848832
"5051",2013-10-29,203065.77033792
"5052",2013-10-30,217745.22361536
"5053",2013-10-31,188386.31706048
"5054",2013-11-01,222638.37470784
"5055",2013-11-02,173706.86378304
"5056",2013-11-03,496654.83588672
"5057",2013-11-04,88076.71966464
"5058",2013-11-05,151687.68386688
"5059",2013-11-06,151687.68386688
"5060",2013-11-07,173706.86378304
"5061",2013-11-08,151687.68386688
"5062",2013-11-09,31805.48210112
"5063",2013-11-10,61164.388656
"5064",2013-11-11,134561.6550432
"5065",2013-11-12,176153.43932928
"5066",2013-11-13,819602.8079904
"5067",2013-11-14,149241.10832064
"5068",2013-11-15,105202.74848832
"5069",2013-11-16,92969.87075712
"5070",2013-11-17,44038.35983232
"5071",2013-11-18,8073.699302592
"5072",2013-11-19,173706.86378304
"5073",2013-11-20,53824.66201728
"5074",2013-11-21,134561.6550432
"5075",2013-11-22,122328.777312
"5076",2013-11-23,163920.56159808
"5077",2013-11-24,198172.61924544
"5078",2013-11-25,70950.69084096
"5079",2013-11-26,56271.23756352
"5080",2013-11-27,95416.44630336
"5081",2013-11-28,31805.48210112
"5082",2013-11-29,26912.33100864
"5083",2013-11-30,73397.2663872
"5084",2013-12-01,154134.25941312
"5085",2013-12-02,56271.23756352
"5086",2013-12-03,141901.38168192
"5087",2013-12-04,269123.3100864
"5088",2013-12-05,325394.54764992
"5089",2013-12-06,203065.77033792
"5090",2013-12-07,207958.9214304
"5091",2013-12-08,261783.58344768
"5092",2013-12-09,114989.05067328
"5093",2013-12-10,19572.60436992
"5094",2013-12-11,-14190.138168192
"5095",2013-12-12,376772.63412096
"5096",2013-12-13,34252.05764736
"5097",2013-12-14,156580.83495936
"5098",2013-12-15,88076.71966464
"5099",2013-12-16,63610.96420224
"5100",2013-12-17,39145.20873984
"5101",2013-12-18,207958.9214304
"5102",2013-12-19,320501.39655744
"5103",2013-12-20,159027.4105056
"5104",2013-12-21,354753.4542048
"5105",2013-12-22,156580.83495936
"5106",2013-12-23,31805.48210112
"5107",2013-12-24,68504.11529472
"5108",2013-12-25,3425.205764736
"5109",2013-12-26,293589.0655488
"5110",2013-12-27,78290.41747968
"5111",2013-12-28,102756.17294208
"5112",2013-12-29,66057.53974848
"5113",2013-12-30,127221.92840448
"5114",2013-12-31,210405.49697664
"5115",2014-01-01,320501.39655744
"5116",2014-01-02,217745.22361536
"5117",2014-01-03,212852.07252288
"5118",2014-01-04,92969.87075712
"5119",2014-01-05,29358.90655488
"5120",2014-01-06,83183.56857216
"5121",2014-01-07,58717.81310976
"5122",2014-01-08,117435.62621952
"5123",2014-01-09,124775.35285824
"5124",2014-01-10,-14679.45327744
"5125",2014-01-11,23487.125243904
"5126",2014-01-12,21285.207252288
"5127",2014-01-13,611.64388656
"5128",2014-01-14,23242.46768928
"5129",2014-01-15,10520.274848832
"5130",2014-01-16,46484.93537856
"5131",2014-01-17,433043.87168448
"5132",2014-01-18,232424.6768928
"5133",2014-01-19,149241.10832064
"5134",2014-01-20,281356.1878176
"5135",2014-01-21,225084.95025408
"5136",2014-01-22,303375.36773376
"5137",2014-01-23,501547.9869792
"5138",2014-01-24,139454.80613568
"5139",2014-01-25,88076.71966464
"5140",2014-01-26,73397.2663872
"5141",2014-01-27,159027.4105056
"5142",2014-01-28,-9052.329521088
"5143",2014-01-29,141901.38168192
"5144",2014-01-30,-97863.0218496
"5145",2014-01-31,-398791.81403712
"5146",2014-02-01,-225084.95025408
"5147",2014-02-02,-293589.0655488
"5148",2014-02-03,-61164.388656
"5149",2014-02-04,-31805.48210112
"5150",2014-02-05,-168813.71269056
"5151",2014-02-06,-222638.37470784
"5152",2014-02-07,-276463.03672512
"5153",2014-02-08,-137008.23058944
"5154",2014-02-09,-13700.823058944
"5155",2014-02-10,-19817.261924544
"5156",2014-02-11,-7339.72663872
"5157",2014-02-12,-8563.01441184
"5158",2014-02-13,-205512.34588416
"5159",2014-02-14,-119882.20176576
"5160",2014-02-15,-17615.343932928
"5161",2014-02-16,4403.835983232
"5162",2014-02-17,-10764.932403456
"5163",2014-02-18,114989.05067328
"5164",2014-02-19,141901.38168192
"5165",2014-02-20,110095.8995808
"5166",2014-02-21,100309.59739584
"5167",2014-02-22,15168.768386688
"5168",2014-02-23,-17126.02882368
"5169",2014-02-24,31805.48210112
"5170",2014-02-25,15658.083495936
"5171",2014-02-26,227531.52580032
"5172",2014-02-27,66057.53974848
"5173",2014-02-28,296035.64109504
"5174",2014-03-01,210405.49697664
"5175",2014-03-02,53824.66201728
"5176",2014-03-03,193279.46815296
"5177",2014-03-04,391452.0873984
"5178",2014-03-05,508887.71361792
"5179",2014-03-06,63610.96420224
"5180",2014-03-07,26912.33100864
"5181",2014-03-08,8318.356857216
"5182",2014-03-09,-31805.48210112
"5183",2014-03-10,68504.11529472
"5184",2014-03-11,132115.07949696
"5185",2014-03-12,200619.19479168
"5186",2014-03-13,501547.9869792
"5187",2014-03-14,335180.84983488
"5188",2014-03-15,513780.8647104
"5189",2014-03-16,469742.50487808
"5190",2014-03-17,41591.78428608
"5191",2014-03-18,53824.66201728
"5192",2014-03-19,-3669.86331936
"5193",2014-03-20,17615.343932928
"5194",2014-03-21,-5382.466201728
"5195",2014-03-22,418364.41840704
"5196",2014-03-23,269123.3100864
"5197",2014-03-24,15902.74105056
"5198",2014-03-25,-406131.54067584
"5199",2014-03-26,-464849.3537856
"5200",2014-03-27,-298482.21664128
"5201",2014-03-28,-244657.554624
"5202",2014-03-29,-168813.71269056
"5203",2014-03-30,-73397.2663872
"5204",2014-03-31,-15902.74105056
"5205",2014-04-01,-26912.33100864
"5206",2014-04-02,13700.823058944
"5207",2014-04-03,291142.49000256
"5208",2014-04-04,653235.67084608
"5209",2014-04-05,496654.83588672
"5210",2014-04-06,376772.63412096
"5211",2014-04-07,261783.58344768
"5212",2014-04-08,10030.959739584
"5213",2014-04-09,20061.919479168
"5214",2014-04-10,26912.33100864
"5215",2014-04-11,229978.10134656
"5216",2014-04-12,305821.94328
"5217",2014-04-13,168813.71269056
"5218",2014-04-14,-26912.33100864
"5219",2014-04-15,7339.72663872
"5220",2014-04-16,8073.699302592
"5221",2014-04-17,97863.0218496
"5222",2014-04-18,-46484.93537856
"5223",2014-04-19,-181046.59042176
"5224",2014-04-20,-220191.7991616
"5225",2014-04-21,-232424.6768928
"5226",2014-04-22,-119882.20176576
"5227",2014-04-23,-29358.90655488
"5228",2014-04-24,513780.8647104
"5229",2014-04-25,413471.26731456
"5230",2014-04-26,479528.80706304
"5231",2014-04-27,442830.17386944
"5232",2014-04-28,288695.91445632
"5233",2014-04-29,464849.3537856
"5234",2014-04-30,425704.14504576
"5235",2014-05-01,119882.20176576
"5236",2014-05-02,398791.81403712
"5237",2014-05-03,149241.10832064
"5238",2014-05-04,-4403.835983232
"5239",2014-05-05,-34252.05764736
"5240",2014-05-06,-51378.08647104
"5241",2014-05-07,-19083.289260672
"5242",2014-05-08,200619.19479168
"5243",2014-05-09,278909.61227136
