"","date","L8.441_FLOW_cfs"
"4670",2012-10-13,538246.6201728
"4671",2012-10-14,557819.22454272
"4672",2012-10-15,589624.70664384
"4673",2012-10-16,574945.2533664
"4674",2012-10-17,567605.52672768
"4675",2012-10-18,357200.02975104
"4676",2012-10-19,141901.38168192
"4677",2012-10-20,41591.78428608
"4678",2012-10-21,58717.81310976
"4679",2012-10-22,46484.93537856
"4680",2012-10-23,36698.6331936
"4681",2012-10-24,26912.33100864
"4682",2012-10-25,18593.974151424
"4683",2012-10-26,20061.919479168
"4684",2012-10-27,-10275.617294208
"4685",2012-10-28,-6116.4388656
"4686",2012-10-29,-171.2602882368
"4687",2012-10-30,48.9315109248
"4688",2012-10-31,249550.70571648
"4689",2012-11-01,384112.36075968
"4690",2012-11-02,369432.90748224
"4691",2012-11-03,366986.331936
"4692",2012-11-04,369432.90748224
"4693",2012-11-05,381665.78521344
"4694",2012-11-06,386558.93630592
"4695",2012-11-07,403684.9651296
"4696",2012-11-08,486868.53370176
"4697",2012-11-09,518674.01580288
"4698",2012-11-10,499101.41143296
"4699",2012-11-11,496654.83588672
"4700",2012-11-12,518674.01580288
"4701",2012-11-13,535800.04462656
"4702",2012-11-14,535800.04462656
"4703",2012-11-15,538246.6201728
"4704",2012-11-16,540693.19571904
"4705",2012-11-17,533353.46908032
"4706",2012-11-18,540693.19571904
"4707",2012-11-19,543139.77126528
"4708",2012-11-20,528460.31798784
"4709",2012-11-21,535800.04462656
"4710",2012-11-22,535800.04462656
"4711",2012-11-23,516227.44025664
"4712",2012-11-24,508887.71361792
"4713",2012-11-25,518674.01580288
"4714",2012-11-26,601857.58437504
"4715",2012-11-27,663021.97303104
"4716",2012-11-28,638556.21756864
"4717",2012-11-29,995756.24731968
"4718",2012-11-30,1012882.27614336
"4719",2012-12-01,1015328.8516896
"4720",2012-12-02,1007989.12505088
"4721",2012-12-03,1020222.00278208
"4722",2012-12-04,1022668.57832832
"4723",2012-12-05,1034901.45605952
"4724",2012-12-06,1010435.70059712
"4725",2012-12-07,995756.24731968
"4726",2012-12-08,1007989.12505088
"4727",2012-12-09,1044687.75824448
"4728",2012-12-10,968843.91631104
"4729",2012-12-11,824495.95908288
"4730",2012-12-12,540693.19571904
"4731",2012-12-13,822049.38353664
"4732",2012-12-14,885660.34773888
"4733",2012-12-15,902786.37656256
"4734",2012-12-16,895446.64992384
"4735",2012-12-17,939485.00975616
"4736",2012-12-18,866087.74336896
"4737",2012-12-19,714400.05950208
"4738",2012-12-20,733972.663872
"4739",2012-12-21,956611.03857984
"4740",2012-12-22,812263.08135168
"4741",2012-12-23,839175.41236032
"4742",2012-12-24,880767.1966464
"4743",2012-12-25,775564.44815808
"4744",2012-12-26,858748.01673024
"4745",2012-12-27,988416.52068096
"4746",2012-12-28,978630.218496
"4747",2012-12-29,1034901.45605952
"4748",2012-12-30,990863.0962272
"4749",2012-12-31,949271.31194112
"4750",2013-01-01,963950.76521856
"4751",2013-01-02,978630.218496
"4752",2013-01-03,998202.82286592
"4753",2013-01-04,995756.24731968
"4754",2013-01-05,993309.67177344
"4755",2013-01-06,912572.67874752
"4756",2013-01-07,941931.5853024
"4757",2013-01-08,956611.03857984
"4758",2013-01-09,932145.28311744
"4759",2013-01-10,937038.43420992
"4760",2013-01-11,971290.49185728
"4761",2013-01-12,956611.03857984
"4762",2013-01-13,988416.52068096
"4763",2013-01-14,954164.4630336
"4764",2013-01-15,981076.79404224
"4765",2013-01-16,954164.4630336
"4766",2013-01-17,1005542.54950464
"4767",2013-01-18,941931.5853024
"4768",2013-01-19,968843.91631104
"4769",2013-01-20,978630.218496
"4770",2013-01-21,924805.55647872
"4771",2013-01-22,944378.16084864
"4772",2013-01-23,959057.61412608
"4773",2013-01-24,944378.16084864
"4774",2013-01-25,1000649.39841216
"4775",2013-01-26,988416.52068096
"4776",2013-01-27,968843.91631104
"4777",2013-01-28,937038.43420992
"4778",2013-01-29,946824.73639488
"4779",2013-01-30,902786.37656256
"4780",2013-01-31,973737.06740352
"4781",2013-02-01,924805.55647872
"4782",2013-02-02,932145.28311744
"4783",2013-02-03,954164.4630336
"4784",2013-02-04,917465.82984
"4785",2013-02-05,959057.61412608
"4786",2013-02-06,939485.00975616
"4787",2013-02-07,927252.13202496
"4788",2013-02-08,941931.5853024
"4789",2013-02-09,905232.9521088
"4790",2013-02-10,846515.13899904
"4791",2013-02-11,839175.41236032
"4792",2013-02-12,866087.74336896
"4793",2013-02-13,885660.34773888
"4794",2013-02-14,763331.57042688
"4795",2013-02-15,220191.7991616
"4796",2013-02-16,371879.48302848
"4797",2013-02-17,269123.3100864
"4798",2013-02-18,557819.22454272
"4799",2013-02-19,807369.9302592
"4800",2013-02-20,851408.29009152
"4801",2013-02-21,900339.80101632
"4802",2013-02-22,851408.29009152
"4803",2013-02-23,902786.37656256
"4804",2013-02-24,822049.38353664
"4805",2013-02-25,858748.01673024
"4806",2013-02-26,885660.34773888
"4807",2013-02-27,895446.64992384
"4808",2013-02-28,873427.47000768
"4809",2013-03-01,937038.43420992
"4810",2013-03-02,961504.18967232
"4811",2013-03-03,1010435.70059712
"4812",2013-03-04,836728.83681408
"4813",2013-03-05,883213.77219264
"4814",2013-03-06,973737.06740352
"4815",2013-03-07,822049.38353664
"4816",2013-03-08,836728.83681408
"4817",2013-03-09,841621.98790656
"4818",2013-03-10,800030.20362048
"4819",2013-03-11,797583.62807424
"4820",2013-03-12,836728.83681408
"4821",2013-03-13,861194.59227648
"4822",2013-03-14,858748.01673024
"4823",2013-03-15,814709.65689792
"4824",2013-03-16,800030.20362048
"4825",2013-03-17,768224.72151936
"4826",2013-03-18,726632.93723328
"4827",2013-03-19,469742.50487808
"4828",2013-03-20,616537.03765248
"4829",2013-03-21,714400.05950208
"4830",2013-03-22,687487.72849344
"4831",2013-03-23,699720.60622464
"4832",2013-03-24,719293.21059456
"4833",2013-03-25,599411.0088288
"4834",2013-03-26,770671.2970656
"4835",2013-03-27,729079.51277952
"4836",2013-03-28,773117.87261184
"4837",2013-03-29,748652.11714944
"4838",2013-03-30,716846.63504832
"4839",2013-03-31,707060.33286336
"4840",2013-04-01,800030.20362048
"4841",2013-04-02,741312.39051072
"4842",2013-04-03,665468.54857728
"4843",2013-04-04,648342.5197536
"4844",2013-04-05,521120.59134912
"4845",2013-04-06,616537.03765248
"4846",2013-04-07,670361.69966976
"4847",2013-04-08,641002.79311488
"4848",2013-04-09,616537.03765248
"4849",2013-04-10,623876.7642912
"4850",2013-04-11,565158.95118144
"4851",2013-04-12,704613.75731712
"4852",2013-04-13,680148.00185472
"4853",2013-04-14,594517.85773632
"4854",2013-04-15,704613.75731712
"4855",2013-04-16,665468.54857728
"4856",2013-04-17,741312.39051072
"4857",2013-04-18,699720.60622464
"4858",2013-04-19,584731.55555136
"4859",2013-04-20,672808.275216
"4860",2013-04-21,675254.85076224
"4861",2013-04-22,611643.88656
"4862",2013-04-23,567605.52672768
"4863",2013-04-24,680148.00185472
"4864",2013-04-25,714400.05950208
"4865",2013-04-26,704613.75731712
"4866",2013-04-27,653235.67084608
"4867",2013-04-28,616537.03765248
"4868",2013-04-29,601857.58437504
"4869",2013-04-30,614090.46210624
"4870",2013-05-01,450169.90050816
"4871",2013-05-02,129668.50395072
"4872",2013-05-03,56271.23756352
"4873",2013-05-04,589624.70664384
"4874",2013-05-05,719293.21059456
"4875",2013-05-06,660575.3974848
"4876",2013-05-07,663021.97303104
"4877",2013-05-08,643449.36866112
"4878",2013-05-09,663021.97303104
"4879",2013-05-10,626323.33983744
"4880",2013-05-11,626323.33983744
"4881",2013-05-12,653235.67084608
"4882",2013-05-13,606750.73546752
"4883",2013-05-14,450169.90050816
"4884",2013-05-15,609197.31101376
"4885",2013-05-16,606750.73546752
"4886",2013-05-17,660575.3974848
"4887",2013-05-18,589624.70664384
"4888",2013-05-19,484421.95815552
"4889",2013-05-20,315608.24546496
"4890",2013-05-21,-163920.56159808
"4891",2013-05-22,-237317.82798528
"4892",2013-05-23,-19572.60436992
"4893",2013-05-24,203065.77033792
"4894",2013-05-25,261783.58344768
"4895",2013-05-26,401238.38958336
"4896",2013-05-27,474635.65597056
"4897",2013-05-28,474635.65597056
"4898",2013-05-29,-281356.1878176
"4899",2013-05-30,-807369.9302592
"4900",2013-05-31,-80736.99302592
"4901",2013-06-01,-129668.50395072
"4902",2013-06-02,-97863.0218496
"4903",2013-06-03,-181046.59042176
"4904",2013-06-04,-604304.15992128
"4905",2013-06-05,-190832.89260672
"4906",2013-06-06,-626323.33983744
"4907",2013-06-07,-1338276.82379328
"4908",2013-06-08,-1489964.50766016
"4909",2013-06-09,-1805572.75312512
"4910",2013-06-10,-1551128.89631616
"4911",2013-06-11,-927252.13202496
"4912",2013-06-12,-648342.5197536
"4913",2013-06-13,-988416.52068096
"4914",2013-06-14,-663021.97303104
"4915",2013-06-15,-665468.54857728
"4916",2013-06-16,-508887.71361792
"4917",2013-06-17,-318054.8210112
"4918",2013-06-18,-269123.3100864
"4919",2013-06-19,-166367.13714432
"4920",2013-06-20,11254.247512704
"4921",2013-06-21,-200619.19479168
"4922",2013-06-22,-254443.85680896
"4923",2013-06-23,-1810.4659042176
"4924",2013-06-24,63610.96420224
"4925",2013-06-25,190832.89260672
"4926",2013-06-26,78290.41747968
"4927",2013-06-27,-107649.32403456
"4928",2013-06-28,-154134.25941312
"4929",2013-06-29,-156580.83495936
"4930",2013-06-30,-95416.44630336
"4931",2013-07-01,-347413.72756608
"4932",2013-07-02,-327841.12319616
"4933",2013-07-03,-773117.87261184
"4934",2013-07-04,-604304.15992128
"4935",2013-07-05,-496654.83588672
"4936",2013-07-06,-778011.02370432
"4937",2013-07-07,-384112.36075968
"4938",2013-07-08,-293589.0655488
"4939",2013-07-09,-102756.17294208
"4940",2013-07-10,-41591.78428608
"4941",2013-07-11,127221.92840448
"4942",2013-07-12,119882.20176576
"4943",2013-07-13,23731.782798528
"4944",2013-07-14,-589624.70664384
"4945",2013-07-15,-1710156.30682176
"4946",2013-07-16,-1622079.58715712
"4947",2013-07-17,-1485071.35656768
"4948",2013-07-18,-1365189.15480192
"4949",2013-07-19,-1181695.98883392
"4950",2013-07-20,-787797.32588928
"4951",2013-07-21,-599411.0088288
"4952",2013-07-22,-472189.08042432
"4953",2013-07-23,-151687.68386688
"4954",2013-07-24,-44038.35983232
"4955",2013-07-25,354753.4542048
"4956",2013-07-26,315608.24546496
"4957",2013-07-27,574945.2533664
"4958",2013-07-28,594517.85773632
"4959",2013-07-29,675254.85076224
"4960",2013-07-30,636109.6420224
"4961",2013-07-31,707060.33286336
"4962",2013-08-01,861194.59227648
"4963",2013-08-02,890553.49883136
"4964",2013-08-03,988416.52068096
"4965",2013-08-04,1135211.05345536
"4966",2013-08-05,1184142.56438016
"4967",2013-08-06,968843.91631104
"4968",2013-08-07,1049580.90933696
"4969",2013-08-08,1122978.17572416
"4970",2013-08-09,1211054.8953888
"4971",2013-08-10,1218394.62202752
"4972",2013-08-11,1306471.34169216
"4973",2013-08-12,1350509.70152448
"4974",2013-08-13,1350509.70152448
"4975",2013-08-14,1348063.12597824
"4976",2013-08-15,1330937.09715456
"4977",2013-08-16,1313811.06833088
"4978",2013-08-17,1296685.0395072
"4979",2013-08-18,1274665.85959104
"4980",2013-08-19,1299131.61505344
"4981",2013-08-20,1255093.25522112
"4982",2013-08-21,1262432.98185984
"4983",2013-08-22,1215948.04648128
"4984",2013-08-23,1220841.19757376
"4985",2013-08-24,1181695.98883392
"4986",2013-08-25,1176802.83774144
"4987",2013-08-26,1201268.59320384
"4988",2013-08-27,1189035.71547264
"4989",2013-08-28,1125424.7512704
"4990",2013-08-29,1074046.66479936
"4991",2013-08-30,1208608.31984256
"4992",2013-08-31,1193928.86656512
"4993",2013-09-01,1169463.11110272
"4994",2013-09-02,1110745.29799296
"4995",2013-09-03,1203715.16875008
"4996",2013-09-04,1171909.68664896
"4997",2013-09-05,1191482.29101888
"4998",2013-09-06,1206161.74429632
"4999",2013-09-07,1162123.384464
"5000",2013-09-08,1081386.39143808
"5001",2013-09-09,1071600.08925312
"5002",2013-09-10,1039794.607152
"5003",2013-09-11,976183.64294976
"5004",2013-09-12,1005542.54950464
"5005",2013-09-13,814709.65689792
"5006",2013-09-14,939485.00975616
"5007",2013-09-15,985969.94513472
"5008",2013-09-16,829389.11017536
"5009",2013-09-17,552926.07345024
"5010",2013-09-18,352306.87865856
"5011",2013-09-19,266676.73454016
"5012",2013-09-20,467295.92933184
"5013",2013-09-21,650789.09529984
"5014",2013-09-22,787797.32588928
"5015",2013-09-23,548032.92235776
"5016",2013-09-24,322947.97210368
"5017",2013-09-25,-95416.44630336
"5018",2013-09-26,46484.93537856
"5019",2013-09-27,144347.95722816
"5020",2013-09-28,386558.93630592
"5021",2013-09-29,533353.46908032
"5022",2013-09-30,589624.70664384
"5023",2013-10-01,589624.70664384
"5024",2013-10-02,582284.98000512
"5025",2013-10-03,731526.08832576
"5026",2013-10-04,741312.39051072
"5027",2013-10-05,817156.23244416
"5028",2013-10-06,851408.29009152
"5029",2013-10-07,817156.23244416
"5030",2013-10-08,550479.497904
"5031",2013-10-09,817156.23244416
"5032",2013-10-10,795137.052528
"5033",2013-10-11,895446.64992384
"5034",2013-10-12,983523.36958848
"5035",2013-10-13,985969.94513472
"5036",2013-10-14,990863.0962272
"5037",2013-10-15,1034901.45605952
"5038",2013-10-16,1022668.57832832
"5039",2013-10-17,1005542.54950464
"5040",2013-10-18,1108298.72244672
"5041",2013-10-19,1110745.29799296
"5042",2013-10-20,1137657.6290016
"5043",2013-10-21,1122978.17572416
"5044",2013-10-22,1201268.59320384
"5045",2013-10-23,1179249.41328768
"5046",2013-10-24,1149890.5067328
"5047",2013-10-25,1127871.32681664
"5048",2013-10-26,1132764.47790912
"5049",2013-10-27,1088726.1180768
"5050",2013-10-28,1105852.14690048
"5051",2013-10-29,1066706.93816064
"5052",2013-10-30,1088726.1180768
"5053",2013-10-31,1083832.96698432
"5054",2013-11-01,1154783.65782528
"5055",2013-11-02,1167016.53555648
"5056",2013-11-03,1167016.53555648
"5057",2013-11-04,1010435.70059712
"5058",2013-11-05,959057.61412608
"5059",2013-11-06,1037348.03160576
"5060",2013-11-07,1088726.1180768
"5061",2013-11-08,1017775.42723584
"5062",2013-11-09,944378.16084864
"5063",2013-11-10,956611.03857984
"5064",2013-11-11,963950.76521856
"5065",2013-11-12,983523.36958848
"5066",2013-11-13,932145.28311744
"5067",2013-11-14,912572.67874752
"5068",2013-11-15,932145.28311744
"5069",2013-11-16,924805.55647872
"5070",2013-11-17,978630.218496
"5071",2013-11-18,978630.218496
"5072",2013-11-19,932145.28311744
"5073",2013-11-20,944378.16084864
"5074",2013-11-21,822049.38353664
"5075",2013-11-22,200619.19479168
"5076",2013-11-23,594517.85773632
"5077",2013-11-24,741312.39051072
"5078",2013-11-25,672808.275216
"5079",2013-11-26,778011.02370432
"5080",2013-11-27,998202.82286592
"5081",2013-11-28,895446.64992384
"5082",2013-11-29,897893.22547008
"5083",2013-11-30,888106.92328512
"5084",2013-12-01,875874.04555392
"5085",2013-12-02,917465.82984
"5086",2013-12-03,858748.01673024
"5087",2013-12-04,836728.83681408
"5088",2013-12-05,787797.32588928
"5089",2013-12-06,809816.50580544
"5090",2013-12-07,814709.65689792
"5091",2013-12-08,763331.57042688
"5092",2013-12-09,726632.93723328
"5093",2013-12-10,812263.08135168
"5094",2013-12-11,834282.26126784
"5095",2013-12-12,807369.9302592
"5096",2013-12-13,748652.11714944
"5097",2013-12-14,719293.21059456
"5098",2013-12-15,763331.57042688
"5099",2013-12-16,814709.65689792
"5100",2013-12-17,782904.1747968
"5101",2013-12-18,692380.87958592
"5102",2013-12-19,643449.36866112
"5103",2013-12-20,663021.97303104
"5104",2013-12-21,655682.24639232
"5105",2013-12-22,682594.57740096
"5106",2013-12-23,665468.54857728
"5107",2013-12-24,631216.49092992
"5108",2013-12-25,650789.09529984
"5109",2013-12-26,707060.33286336
"5110",2013-12-27,685041.1529472
"5111",2013-12-28,614090.46210624
"5112",2013-12-29,699720.60622464
"5113",2013-12-30,719293.21059456
"5114",2013-12-31,736419.23941824
"5115",2014-01-01,758438.4193344
"5116",2014-01-02,721739.7861408
"5117",2014-01-03,748652.11714944
"5118",2014-01-04,704613.75731712
"5119",2014-01-05,670361.69966976
"5120",2014-01-06,738865.81496448
"5121",2014-01-07,687487.72849344
"5122",2014-01-08,631216.49092992
"5123",2014-01-09,609197.31101376
"5124",2014-01-10,481975.38260928
"5125",2014-01-11,579838.40445888
"5126",2014-01-12,609197.31101376
"5127",2014-01-13,584731.55555136
"5128",2014-01-14,658128.82193856
"5129",2014-01-15,653235.67084608
"5130",2014-01-16,714400.05950208
"5131",2014-01-17,638556.21756864
"5132",2014-01-18,643449.36866112
"5133",2014-01-19,611643.88656
"5134",2014-01-20,655682.24639232
"5135",2014-01-21,680148.00185472
"5136",2014-01-22,716846.63504832
"5137",2014-01-23,596964.43328256
"5138",2014-01-24,621430.18874496
"5139",2014-01-25,631216.49092992
"5140",2014-01-26,611643.88656
"5141",2014-01-27,599411.0088288
"5142",2014-01-28,577391.82891264
"5143",2014-01-29,540693.19571904
"5144",2014-01-30,156580.83495936
"5145",2014-01-31,-330287.6987424
"5146",2014-02-01,6116.4388656
"5147",2014-02-02,330287.6987424
"5148",2014-02-03,508887.71361792
"5149",2014-02-04,499101.41143296
"5150",2014-02-05,371879.48302848
"5151",2014-02-06,61164.388656
"5152",2014-02-07,464849.3537856
"5153",2014-02-08,623876.7642912
"5154",2014-02-09,589624.70664384
"5155",2014-02-10,506441.13807168
"5156",2014-02-11,535800.04462656
"5157",2014-02-12,433043.87168448
"5158",2014-02-13,545586.34681152
"5159",2014-02-14,618983.61319872
"5160",2014-02-15,685041.1529472
"5161",2014-02-16,501547.9869792
"5162",2014-02-17,587178.1310976
"5163",2014-02-18,570052.10227392
"5164",2014-02-19,648342.5197536
"5165",2014-02-20,533353.46908032
"5166",2014-02-21,508887.71361792
"5167",2014-02-22,579838.40445888
"5168",2014-02-23,303375.36773376
"5169",2014-02-24,535800.04462656
"5170",2014-02-25,621430.18874496
"5171",2014-02-26,667915.12412352
"5172",2014-02-27,667915.12412352
"5173",2014-02-28,599411.0088288
"5174",2014-03-01,633663.06647616
"5175",2014-03-02,599411.0088288
"5176",2014-03-03,702167.18177088
"5177",2014-03-04,550479.497904
"5178",2014-03-05,579838.40445888
"5179",2014-03-06,283802.76336384
"5180",2014-03-07,621430.18874496
"5181",2014-03-08,503994.56252544
"5182",2014-03-09,589624.70664384
"5183",2014-03-10,633663.06647616
"5184",2014-03-11,596964.43328256
"5185",2014-03-12,609197.31101376
"5186",2014-03-13,618983.61319872
"5187",2014-03-14,577391.82891264
"5188",2014-03-15,521120.59134912
"5189",2014-03-16,479528.80706304
"5190",2014-03-17,457509.62714688
"5191",2014-03-18,548032.92235776
"5192",2014-03-19,545586.34681152
"5193",2014-03-20,550479.497904
"5194",2014-03-21,481975.38260928
"5195",2014-03-22,599411.0088288
"5196",2014-03-23,535800.04462656
"5197",2014-03-24,496654.83588672
"5198",2014-03-25,386558.93630592
"5199",2014-03-26,415917.8428608
"5200",2014-03-27,455063.05160064
"5201",2014-03-28,411024.69176832
"5202",2014-03-29,506441.13807168
"5203",2014-03-30,641002.79311488
"5204",2014-03-31,579838.40445888
"5205",2014-04-01,565158.95118144
"5206",2014-04-02,570052.10227392
"5207",2014-04-03,579838.40445888
"5208",2014-04-04,562712.3756352
"5209",2014-04-05,528460.31798784
"5210",2014-04-06,496654.83588672
"5211",2014-04-07,530906.89353408
"5212",2014-04-08,631216.49092992
"5213",2014-04-09,535800.04462656
"5214",2014-04-10,513780.8647104
"5215",2014-04-11,491761.68479424
"5216",2014-04-12,435490.44723072
"5217",2014-04-13,462402.77823936
"5218",2014-04-14,68504.11529472
"5219",2014-04-15,-21774.522361536
"5220",2014-04-16,-183493.165968
"5221",2014-04-17,-335180.84983488
"5222",2014-04-18,181046.59042176
"5223",2014-04-19,344967.15201984
"5224",2014-04-20,359646.60529728
"5225",2014-04-21,528460.31798784
"5226",2014-04-22,523567.16689536
"5227",2014-04-23,521120.59134912
"5228",2014-04-24,181046.59042176
"5229",2014-04-25,-557819.22454272
"5230",2014-04-26,-697274.0306784
"5231",2014-04-27,-694827.45513216
"5232",2014-04-28,-755991.84378816
"5233",2014-04-29,-660575.3974848
"5234",2014-04-30,-560265.80008896
"5235",2014-05-01,-523567.16689536
"5236",2014-05-02,-623876.7642912
"5237",2014-05-03,-596964.43328256
"5238",2014-05-04,-601857.58437504
"5239",2014-05-05,-856301.441184
"5240",2014-05-06,-778011.02370432
"5241",2014-05-07,-672808.275216
"5242",2014-05-08,-738865.81496448
"5243",2014-05-09,-768224.72151936
"5244",2014-05-10,-755991.84378816
"5245",2014-05-11,-721739.7861408
"5246",2014-05-12,-707060.33286336
"5247",2014-05-13,-616537.03765248
"5248",2014-05-14,-645895.94420736
"5249",2014-05-15,-721739.7861408
"5250",2014-05-16,-883213.77219264
"5251",2014-05-17,-797583.62807424
"5252",2014-05-18,-839175.41236032
"5253",2014-05-19,-797583.62807424
"5254",2014-05-20,-680148.00185472
"5255",2014-05-21,-667915.12412352
"5256",2014-05-22,-594517.85773632
"5257",2014-05-23,-557819.22454272
"5258",2014-05-24,-645895.94420736
"5259",2014-05-25,-623876.7642912
"5260",2014-05-26,-670361.69966976
"5261",2014-05-27,-702167.18177088
"5262",2014-05-28,-707060.33286336
"5263",2014-05-29,-802476.77916672
"5264",2014-05-30,-875874.04555392
"5265",2014-05-31,-1012882.27614336
"5266",2014-06-01,-1074046.66479936
"5267",2014-06-02,-1044687.75824448
"5268",2014-06-03,-1088726.1180768
"5269",2014-06-04,-1022668.57832832
"5270",2014-06-05,-966397.3407648
"5271",2014-06-06,-922358.98093248
"5272",2014-06-07,-905232.9521088
"5273",2014-06-08,-1007989.12505088
"5274",2014-06-09,-1005542.54950464
"5275",2014-06-10,-998202.82286592
"5276",2014-06-11,-1025115.15387456
"5277",2014-06-12,-1044687.75824448
"5278",2014-06-13,-1245306.95303616
"5279",2014-06-14,-1074046.66479936
"5280",2014-06-15,-403684.9651296
"5281",2014-06-16,-308268.51882624
"5282",2014-06-17,-611643.88656
"5283",2014-06-18,-1179249.41328768
"5284",2014-06-19,-1536449.44303872
"5285",2014-06-20,-1626972.7382496
"5286",2014-06-21,-1392101.48581056
"5287",2014-06-22,-1286898.73732224
"5288",2014-06-23,-1225734.34866624
"5289",2014-06-24,-1306471.34169216
"5290",2014-06-25,-1252646.67967488
"5291",2014-06-26,-1179249.41328768
"5292",2014-06-27,-1132764.47790912
"5293",2014-06-28,-1086279.54253056
"5294",2014-06-29,-1010435.70059712
"5295",2014-06-30,-1108298.72244672
"5296",2014-07-01,-1228180.92421248
"5297",2014-07-02,-1196375.44211136
"5298",2014-07-03,-1064260.3626144
"5299",2014-07-04,-1086279.54253056
"5300",2014-07-05,-1198822.0176576
"5301",2014-07-06,-1184142.56438016
"5302",2014-07-07,-1274665.85959104
"5303",2014-07-08,-1289345.31286848
"5304",2014-07-09,-1308917.9172384
"5305",2014-07-10,-137008.23058944
"5306",2014-07-11,20795.89214304
"5307",2014-07-12,105202.74848832
"5308",2014-07-13,-124775.35285824
"5309",2014-07-14,-159027.4105056
"5310",2014-07-15,-75843.84193344
"5311",2014-07-16,-29358.90655488
"5312",2014-07-17,-56271.23756352
"5313",2014-07-18,-48931.5109248
"5314",2014-07-19,95416.44630336
"5315",2014-07-20,207958.9214304
"5316",2014-07-21,266676.73454016
"5317",2014-07-22,200619.19479168
"5318",2014-07-23,227531.52580032
"5319",2014-07-24,149241.10832064
"5320",2014-07-25,313161.66991872
"5321",2014-07-26,264230.15899392
"5322",2014-07-27,393898.66294464
"5323",2014-07-28,491761.68479424
"5324",2014-07-29,521120.59134912
"5325",2014-07-30,562712.3756352
"5326",2014-07-31,567605.52672768
"5327",2014-08-01,579838.40445888
"5328",2014-08-02,606750.73546752
"5329",2014-08-03,636109.6420224
"5330",2014-08-04,533353.46908032
"5331",2014-08-05,523567.16689536
"5332",2014-08-06,658128.82193856
"5333",2014-08-07,731526.08832576
"5334",2014-08-08,548032.92235776
"5335",2014-08-09,616537.03765248
"5336",2014-08-10,682594.57740096
"5337",2014-08-11,733972.663872
"5338",2014-08-12,765778.14597312
"5339",2014-08-13,809816.50580544
"5340",2014-08-14,831835.6857216
"5341",2014-08-15,844068.5634528
"5342",2014-08-16,836728.83681408
"5343",2014-08-17,848961.71454528
"5344",2014-08-18,846515.13899904
"5345",2014-08-19,861194.59227648
"5346",2014-08-20,895446.64992384
"5347",2014-08-21,919912.40538624
"5348",2014-08-22,895446.64992384
"5349",2014-08-23,910126.10320128
"5350",2014-08-24,912572.67874752
"5351",2014-08-25,853854.86563776
"5352",2014-08-26,861194.59227648
"5353",2014-08-27,888106.92328512
"5354",2014-08-28,866087.74336896
"5355",2014-08-29,890553.49883136
"5356",2014-08-30,790243.90143552
"5357",2014-08-31,797583.62807424
"5358",2014-09-01,836728.83681408
"5359",2014-09-02,856301.441184
"5360",2014-09-03,851408.29009152
"5361",2014-09-04,829389.11017536
"5362",2014-09-05,682594.57740096
"5363",2014-09-06,587178.1310976
"5364",2014-09-07,663021.97303104
"5365",2014-09-08,677701.42630848
"5366",2014-09-09,714400.05950208
"5367",2014-09-10,709506.9084096
"5368",2014-09-11,802476.77916672
"5369",2014-09-12,508887.71361792
"5370",2014-09-13,555372.64899648
"5371",2014-09-14,628769.91538368
"5372",2014-09-15,496654.83588672
"5373",2014-09-16,508887.71361792
"5374",2014-09-17,579838.40445888
"5375",2014-09-18,538246.6201728
"5376",2014-09-19,425704.14504576
"5377",2014-09-20,227531.52580032
"5378",2014-09-21,12966.850395072
"5379",2014-09-22,3669.86331936
"5380",2014-09-23,-173706.86378304
"5381",2014-09-24,-70950.69084096
"5382",2014-09-25,161473.98605184
"5383",2014-09-26,78290.41747968
"5384",2014-09-27,66057.53974848
"5385",2014-09-28,393898.66294464
"5386",2014-09-29,516227.44025664
"5387",2014-09-30,-207958.9214304
"5388",2014-10-01,-469742.50487808
"5389",2014-10-02,-296035.64109504
"5390",2014-10-03,20551.234588416
"5391",2014-10-04,-100309.59739584
"5392",2014-10-05,-227531.52580032
"5393",2014-10-06,122328.777312
"5394",2014-10-07,298482.21664128
"5395",2014-10-08,371879.48302848
"5396",2014-10-09,479528.80706304
"5397",2014-10-10,516227.44025664
"5398",2014-10-11,660575.3974848
"5399",2014-10-12,714400.05950208
"5400",2014-10-13,692380.87958592
"5401",2014-10-14,628769.91538368
"5402",2014-10-15,587178.1310976
"5403",2014-10-16,548032.92235776
"5404",2014-10-17,592071.28219008
"5405",2014-10-18,645895.94420736
"5406",2014-10-19,667915.12412352
"5407",2014-10-20,650789.09529984
"5408",2014-10-21,577391.82891264
"5409",2014-10-22,200619.19479168
"5410",2014-10-23,90523.29521088
"5411",2014-10-24,66057.53974848
"5412",2014-10-25,26912.33100864
"5413",2014-10-26,10520.274848832
"5414",2014-10-27,17860.001487552
"5415",2014-10-28,31805.48210112
"5416",2014-10-29,12232.8777312
"5417",2014-10-30,291142.49000256
"5418",2014-10-31,447723.32496192
"5419",2014-11-01,440383.5983232
"5420",2014-11-02,428150.720592
"5421",2014-11-03,242210.97907776
"5422",2014-11-04,467295.92933184
"5423",2014-11-05,643449.36866112
"5424",2014-11-06,601857.58437504
"5425",2014-11-07,592071.28219008
"5426",2014-11-08,592071.28219008
"5427",2014-11-09,582284.98000512
"5428",2014-11-10,550479.497904
"5429",2014-11-11,538246.6201728
"5430",2014-11-12,530906.89353408
"5431",2014-11-13,481975.38260928
"5432",2014-11-14,491761.68479424
